Edad,Atricion,ViajeTrabajo,PagaDiaria,Departamento,DistanciaCasa,NivelEducacion,CampoEducacion,SatisfaccionConEntorno,Genero,SalarioHora,InvolucracionTrabajo,NivelTrabajo,PuestoTrabajo,SatisfaccionTrabajo,EstadoCivil,IngresosMensuales,MonthlyRate,NumCompaniasTrabajadas,TrabajoFueraDeHora,IncrementoPorcentualSalario,PerformanceTrabajo,SatisfaccionRelacion,AniosTotalesTrabajo,EntrenamientoUltimoAnio,BalanceVidaTrabajo,AniosEnCompania,AniosPuestoActual,AniosDesdeUltimoAscenso,AniosJefeActual
45,No,Poco_Frecuente,193,Manufacturacion,6,4,Otro,4,Masculino,52,3,3,Manufacturador,1,Casado,2238,15067,4,Si,14,3,2,17,3,4,0,0,0,0
45,No,Poco_Frecuente,193,Manufacturacion,6,4,Otro,4,Masculino,52,3,3,Manufacturador,1,Casado,2238,15067,4,Si,14,3,2,17,3,4,0,0,0,0
45,No,Poco_Frecuente,193,Manufacturacion,6,4,Otro,4,Masculino,52,3,3,Manufacturador,1,Casado,2238,15067,4,Si,14,3,2,17,3,4,0,0,0,0
45,No,Poco_Frecuente,193,Manufacturacion,6,4,Otro,4,Masculino,52,3,3,Manufacturador,1,Casado,2238,15067,4,Si,14,3,2,17,3,4,0,0,0,0
45,No,Poco_Frecuente,193,Manufacturacion,6,4,Otro,4,Masculino,52,3,3,Manufacturador,1,Casado,2238,15067,4,Si,14,3,2,17,3,4,0,0,0,0
46,No,Viaje_Frecuente,638,Manufacturacion,1,3,Medicina,3,Femenino,40,2,3,Representante Sanitario,1,Casado,10673,3142,2,Si,13,3,3,21,5,2,10,9,9,5
37,No,Poco_Frecuente,1115,Manufacturacion,1,4,Ciencias,1,Femenino,51,2,2,Director Manufacturacion,3,Divorciado,5993,2689,1,No,18,3,3,7,2,4,7,5,0,7
37,No,Poco_Frecuente,1115,Manufacturacion,1,4,Ciencias,1,Femenino,51,2,2,Director Manufacturacion,3,Divorciado,5993,2689,1,No,18,3,3,7,2,4,7,5,0,7
37,No,Poco_Frecuente,1115,Manufacturacion,1,4,Ciencias,1,Femenino,51,2,2,Director Manufacturacion,3,Divorciado,5993,2689,1,No,18,3,3,7,2,4,7,5,0,7
37,No,Poco_Frecuente,1115,Manufacturacion,1,4,Ciencias,1,Femenino,51,2,2,Director Manufacturacion,3,Divorciado,5993,2689,1,No,18,3,3,7,2,4,7,5,0,7
51,Si,Viaje_Frecuente,1150,Manufacturacion,8,4,Otro,1,Masculino,53,1,3,Manufacturador,4,Soltero,2238,25150,2,No,15,3,4,18,2,3,4,2,0,3
51,Si,Viaje_Frecuente,1150,Manufacturacion,8,4,Otro,1,Masculino,53,1,3,Manufacturador,4,Soltero,2238,25150,2,No,15,3,4,18,2,3,4,2,0,3
51,Si,Viaje_Frecuente,1150,Manufacturacion,8,4,Otro,1,Masculino,53,1,3,Manufacturador,4,Soltero,2238,25150,2,No,15,3,4,18,2,3,4,2,0,3
51,Si,Viaje_Frecuente,1150,Manufacturacion,8,4,Otro,1,Masculino,53,1,3,Manufacturador,4,Soltero,2238,25150,2,No,15,3,4,18,2,3,4,2,0,3
51,Si,Viaje_Frecuente,1150,Manufacturacion,8,4,Otro,1,Masculino,53,1,3,Manufacturador,4,Soltero,2238,25150,2,No,15,3,4,18,2,3,4,2,0,3
37,No,Poco_Frecuente,1115,Manufacturacion,1,4,Ciencias,1,Femenino,51,2,2,Director Manufacturacion,3,Divorciado,5993,2689,1,No,18,3,3,7,2,4,7,5,0,7
36,No,Poco_Frecuente,922,Manufacturacion,3,2,Diploma Tecnico,1,Femenino,39,3,1,Manufacturador,4,Divorciado,2835,2561,5,No,22,4,1,7,2,3,1,0,0,0
41,No,Poco_Frecuente,933,Manufacturacion,9,4,Diploma Tecnico,3,Masculino,94,3,1,Manufacturador,1,Casado,2238,6961,2,No,21,4,4,7,2,3,5,0,1,4
41,No,Poco_Frecuente,933,Manufacturacion,9,4,Diploma Tecnico,3,Masculino,94,3,1,Manufacturador,1,Casado,2238,6961,2,No,21,4,4,7,2,3,5,0,1,4
41,No,Poco_Frecuente,933,Manufacturacion,9,4,Diploma Tecnico,3,Masculino,94,3,1,Manufacturador,1,Casado,2238,6961,2,No,21,4,4,7,2,3,5,0,1,4
41,No,Poco_Frecuente,933,Manufacturacion,9,4,Diploma Tecnico,3,Masculino,94,3,1,Manufacturador,1,Casado,2238,6961,2,No,21,4,4,7,2,3,5,0,1,4
41,No,Poco_Frecuente,933,Manufacturacion,9,4,Diploma Tecnico,3,Masculino,94,3,1,Manufacturador,1,Casado,2238,6961,2,No,21,4,4,7,2,3,5,0,1,4
36,No,Poco_Frecuente,922,Manufacturacion,3,2,Diploma Tecnico,1,Masculino,39,3,1,Manufacturador,4,Divorciado,2835,2561,5,No,22,4,1,7,2,3,1,0,0,0
36,No,Poco_Frecuente,922,Manufacturacion,3,2,Diploma Tecnico,1,Masculino,39,3,1,Manufacturador,4,Divorciado,2835,2561,5,No,22,4,1,7,2,3,1,0,0,0
36,No,Poco_Frecuente,922,Manufacturacion,3,2,Diploma Tecnico,1,Masculino,39,3,1,Manufacturador,4,Divorciado,2835,2561,5,No,22,4,1,7,2,3,1,0,0,0
36,No,Poco_Frecuente,922,Manufacturacion,3,2,Diploma Tecnico,1,Masculino,39,3,1,Manufacturador,4,Divorciado,2835,2561,5,No,22,4,1,7,2,3,1,0,0,0
37,Si,Poco_Frecuente,1373,Recursos Humanos,2,2,Otro,4,Masculino,92,2,1,Recursos Humanos,3,Soltero,2090,2396,6,Si,15,3,2,7,3,3,0,0,0,0
30,No,Poco_Frecuente,125,Recursos Humanos,9,2,Medicina,4,Masculino,83,2,1,Marketing,3,Soltero,2206,16117,1,No,13,3,1,10,5,3,10,0,1,8
30,No,Poco_Frecuente,125,Recursos Humanos,9,2,Medicina,4,Masculino,83,2,1,Marketing,3,Soltero,2206,16117,1,No,13,3,1,10,5,3,10,0,1,8
30,No,Poco_Frecuente,125,Recursos Humanos,9,2,Medicina,4,Masculino,83,2,1,Marketing,3,Soltero,2206,16117,1,No,13,3,1,10,5,3,10,0,1,8
30,No,Poco_Frecuente,125,Recursos Humanos,9,2,Medicina,4,Masculino,83,2,1,Marketing,3,Soltero,2206,16117,1,No,13,3,1,10,5,3,10,0,1,8
30,No,Poco_Frecuente,125,Recursos Humanos,9,2,Medicina,4,Masculino,83,2,1,Marketing,3,Soltero,2206,16117,1,No,13,3,1,10,5,3,10,0,1,8
35,No,Viaje_Frecuente,664,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,79,3,1,Tecnico Laboratorio,1,Casado,2194,5868,4,No,13,3,4,5,2,2,3,2,1,2
35,No,Viaje_Frecuente,664,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,79,3,1,Tecnico Laboratorio,1,Casado,2194,5868,4,No,13,3,4,5,2,2,3,2,1,2
35,No,Viaje_Frecuente,664,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,79,3,1,Tecnico Laboratorio,1,Casado,2194,5868,4,No,13,3,4,5,2,2,3,2,1,2
35,No,Viaje_Frecuente,664,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,79,3,1,Tecnico Laboratorio,1,Casado,2194,5868,4,No,13,3,4,5,2,2,3,2,1,2
35,No,Viaje_Frecuente,664,Investigacion & Desarrollo,1,3,Medicina,2,Masculino,79,3,1,Tecnico Laboratorio,1,Casado,2194,5868,4,No,13,3,4,5,2,2,3,2,1,2
37,Si,Poco_Frecuente,1373,Recursos Humanos,2,2,Otro,4,Masculino,92,2,1,Recursos Humanos,3,Soltero,2090,2396,6,Si,15,3,2,7,3,3,0,0,0,0
37,Si,Poco_Frecuente,1373,Recursos Humanos,2,2,Otro,4,Masculino,92,2,1,Recursos Humanos,3,Soltero,2090,2396,6,Si,15,3,2,7,3,3,0,0,0,0
37,Si,Poco_Frecuente,1373,Recursos Humanos,2,2,Otro,4,Femenino,92,2,1,Recursos Humanos,3,Soltero,2090,2396,6,Si,15,3,2,7,3,3,0,0,0,0
37,Si,Poco_Frecuente,1373,Recursos Humanos,2,2,Otro,4,Femenino,92,2,1,Recursos Humanos,3,Soltero,2090,2396,6,Si,15,3,2,7,3,3,0,0,0,0
59,No,Poco_Frecuente,1435,Ventas,25,3,Ciencias,1,Femenino,99,3,3,Ejecutivo Ventas,1,Soltero,7637,2354,7,No,11,3,4,28,3,2,21,16,7,9
59,No,Poco_Frecuente,1435,Ventas,25,3,Ciencias,1,Femenino,99,3,3,Ejecutivo Ventas,1,Soltero,7637,2354,7,No,11,3,4,28,3,2,21,16,7,9
59,No,Poco_Frecuente,1435,Ventas,25,3,Ciencias,1,Femenino,99,3,3,Ejecutivo Ventas,1,Soltero,7637,2354,7,No,11,3,4,28,3,2,21,16,7,9
59,No,Poco_Frecuente,1435,Ventas,25,3,Ciencias,1,Femenino,99,3,3,Ejecutivo Ventas,1,Soltero,7637,2354,7,No,11,3,4,28,3,2,21,16,7,9
59,No,Poco_Frecuente,1435,Ventas,25,3,Ciencias,1,Femenino,99,3,3,Ejecutivo Ventas,1,Soltero,7637,2354,7,No,11,3,4,28,3,2,21,16,7,9
38,No,Poco_Frecuente,364,Manufacturacion,3,5,Otro,4,Femenino,32,3,2,Manufacturador,3,Soltero,4317,2302,3,Si,20,4,2,19,2,3,3,2,2,2
38,No,Poco_Frecuente,364,Manufacturacion,3,5,Otro,4,Femenino,32,3,2,Manufacturador,3,Soltero,4317,2302,3,Si,20,4,2,19,2,3,3,2,2,2
38,No,Poco_Frecuente,364,Manufacturacion,3,5,Otro,4,Femenino,32,3,2,Manufacturador,3,Soltero,4317,2302,3,Si,20,4,2,19,2,3,3,2,2,2
38,No,Poco_Frecuente,364,Manufacturacion,3,5,Otro,4,Femenino,32,3,2,Manufacturador,3,Soltero,4317,2302,3,Si,20,4,2,19,2,3,3,2,2,2
43,No,NoFrecuente,1344,Manufacturacion,7,3,Otro,4,Masculino,37,4,1,Manufacturador,4,Divorciado,2089,5228,4,No,14,3,4,7,3,4,5,4,2,2
38,No,Poco_Frecuente,364,Manufacturacion,3,5,Otro,4,Femenino,32,3,2,Manufacturador,3,Soltero,4317,2302,3,Si,20,4,2,19,2,3,3,2,2,2
36,No,Viaje_Frecuente,1480,Manufacturacion,3,2,Diploma Tecnico,4,Masculino,30,3,1,Manufacturador,2,Soltero,2088,15062,4,No,12,3,3,13,3,2,8,7,7,2
36,No,Viaje_Frecuente,1480,Manufacturacion,3,2,Diploma Tecnico,4,Masculino,30,3,1,Manufacturador,2,Soltero,2088,15062,4,No,12,3,3,13,3,2,8,7,7,2
36,No,Viaje_Frecuente,1480,Manufacturacion,3,2,Diploma Tecnico,4,Masculino,30,3,1,Manufacturador,2,Soltero,2088,15062,4,No,12,3,3,13,3,2,8,7,7,2
36,No,Viaje_Frecuente,1480,Manufacturacion,3,2,Diploma Tecnico,4,Masculino,30,3,1,Manufacturador,2,Soltero,2088,15062,4,No,12,3,3,13,3,2,8,7,7,2
36,No,Viaje_Frecuente,1480,Manufacturacion,3,2,Diploma Tecnico,4,Masculino,30,3,1,Manufacturador,2,Soltero,2088,15062,4,No,12,3,3,13,3,2,8,7,7,2
39,Si,Poco_Frecuente,895,Ventas,5,3,Diploma Tecnico,4,Masculino,56,3,2,Representante Ventas,4,Casado,2086,3335,3,No,14,3,3,19,6,4,1,0,0,0
39,Si,Poco_Frecuente,895,Ventas,5,3,Diploma Tecnico,4,Masculino,56,3,2,Representante Ventas,4,Casado,2086,3335,3,No,14,3,3,19,6,4,1,0,0,0
39,Si,Poco_Frecuente,895,Ventas,5,3,Diploma Tecnico,4,Masculino,56,3,2,Representante Ventas,4,Casado,2086,3335,3,No,14,3,3,19,6,4,1,0,0,0
39,Si,Poco_Frecuente,895,Ventas,5,3,Diploma Tecnico,4,Masculino,56,3,2,Representante Ventas,4,Casado,2086,3335,3,No,14,3,3,19,6,4,1,0,0,0
39,Si,Poco_Frecuente,895,Ventas,5,3,Diploma Tecnico,4,Masculino,56,3,2,Representante Ventas,4,Casado,2086,3335,3,No,14,3,3,19,6,4,1,0,0,0
51,No,Poco_Frecuente,432,Manufacturacion,9,4,Diploma Tecnico,4,Masculino,96,3,1,Manufacturador,4,Casado,2075,18725,3,No,23,4,2,10,4,3,4,2,0,3
51,No,Poco_Frecuente,432,Manufacturacion,9,4,Diploma Tecnico,4,Masculino,96,3,1,Manufacturador,4,Casado,2075,18725,3,No,23,4,2,10,4,3,4,2,0,3
51,No,Poco_Frecuente,432,Manufacturacion,9,4,Diploma Tecnico,4,Masculino,96,3,1,Manufacturador,4,Casado,2075,18725,3,No,23,4,2,10,4,3,4,2,0,3
51,No,Poco_Frecuente,432,Manufacturacion,9,4,Diploma Tecnico,4,Masculino,96,3,1,Manufacturador,4,Casado,2075,18725,3,No,23,4,2,10,4,3,4,2,0,3
51,No,Poco_Frecuente,432,Manufacturacion,9,4,Diploma Tecnico,4,Masculino,96,3,1,Manufacturador,4,Casado,2075,18725,3,No,23,4,2,10,4,3,4,2,0,3
37,Si,Poco_Frecuente,807,Recursos Humanos,6,4,Recursos Humanos,3,Masculino,63,3,1,Recursos Humanos,1,Divorciado,2073,23648,4,Si,22,4,4,7,3,3,3,2,0,2
37,Si,Poco_Frecuente,807,Recursos Humanos,6,4,Recursos Humanos,3,Masculino,63,3,1,Recursos Humanos,1,Divorciado,2073,23648,4,Si,22,4,4,7,3,3,3,2,0,2
37,Si,Poco_Frecuente,807,Recursos Humanos,6,4,Recursos Humanos,3,Masculino,63,3,1,Recursos Humanos,1,Divorciado,2073,23648,4,Si,22,4,4,7,3,3,3,2,0,2
37,Si,Poco_Frecuente,807,Recursos Humanos,6,4,Recursos Humanos,3,Masculino,63,3,1,Recursos Humanos,1,Divorciado,2073,23648,4,Si,22,4,4,7,3,3,3,2,0,2
37,Si,Poco_Frecuente,807,Recursos Humanos,6,4,Recursos Humanos,3,Masculino,63,3,1,Recursos Humanos,1,Divorciado,2073,23648,4,Si,22,4,4,7,3,3,3,2,0,2
44,No,NoFrecuente,489,Manufacturacion,23,3,Diploma Tecnico,2,Masculino,67,3,2,Manufacturador,2,Casado,2042,25043,4,No,12,3,3,17,3,4,3,2,1,2
44,No,NoFrecuente,489,Manufacturacion,23,3,Diploma Tecnico,2,Masculino,67,3,2,Manufacturador,2,Casado,2042,25043,4,No,12,3,3,17,3,4,3,2,1,2
44,No,NoFrecuente,489,Manufacturacion,23,3,Diploma Tecnico,2,Masculino,67,3,2,Manufacturador,2,Casado,2042,25043,4,No,12,3,3,17,3,4,3,2,1,2
44,No,NoFrecuente,489,Manufacturacion,23,3,Diploma Tecnico,2,Masculino,67,3,2,Manufacturador,2,Casado,2042,25043,4,No,12,3,3,17,3,4,3,2,1,2
44,No,NoFrecuente,489,Manufacturacion,23,3,Diploma Tecnico,2,Masculino,67,3,2,Manufacturador,2,Casado,2042,25043,4,No,12,3,3,17,3,4,3,2,1,2
28,Si,Poco_Frecuente,103,Recursos Humanos,24,3,Ciencias,3,Masculino,50,2,1,Marketing,3,Soltero,2028,12947,5,Si,14,3,2,6,4,3,4,2,0,3
28,Si,Poco_Frecuente,103,Recursos Humanos,24,3,Ciencias,3,Masculino,50,2,1,Marketing,3,Soltero,2028,12947,5,Si,14,3,2,6,4,3,4,2,0,3
28,Si,Poco_Frecuente,103,Recursos Humanos,24,3,Ciencias,3,Masculino,50,2,1,Marketing,3,Soltero,2028,12947,5,Si,14,3,2,6,4,3,4,2,0,3
28,Si,Poco_Frecuente,103,Recursos Humanos,24,3,Ciencias,3,Masculino,50,2,1,Marketing,3,Soltero,2028,12947,5,Si,14,3,2,6,4,3,4,2,0,3
28,Si,Poco_Frecuente,103,Recursos Humanos,24,3,Ciencias,3,Masculino,50,2,1,Marketing,3,Soltero,2028,12947,5,Si,14,3,2,6,4,3,4,2,0,3
27,No,NoFrecuente,691,Manufacturacion,9,3,Otro,4,Masculino,57,3,1,Manufacturador,2,Divorciado,2024,5970,6,No,18,3,4,6,1,1,2,2,2,2
27,No,NoFrecuente,691,Manufacturacion,9,3,Otro,4,Masculino,57,3,1,Manufacturador,2,Divorciado,2024,5970,6,No,18,3,4,6,1,1,2,2,2,2
27,No,NoFrecuente,691,Manufacturacion,9,3,Otro,4,Masculino,57,3,1,Manufacturador,2,Divorciado,2024,5970,6,No,18,3,4,6,1,1,2,2,2,2
27,No,NoFrecuente,691,Manufacturacion,9,3,Otro,4,Masculino,57,3,1,Manufacturador,2,Divorciado,2024,5970,6,No,18,3,4,6,1,1,2,2,2,2
27,No,NoFrecuente,691,Manufacturacion,9,3,Otro,4,Masculino,57,3,1,Manufacturador,2,Divorciado,2024,5970,6,No,18,3,4,6,1,1,2,2,2,2
46,No,Poco_Frecuente,526,Ventas,1,2,Marketing,2,Femenino,92,3,3,Ejecutivo Ventas,1,Divorciado,10453,2137,1,No,25,4,3,24,2,3,24,13,15,7
46,No,Poco_Frecuente,526,Ventas,1,2,Marketing,2,Femenino,92,3,3,Ejecutivo Ventas,1,Divorciado,10453,2137,1,No,25,4,3,24,2,3,24,13,15,7
46,No,Poco_Frecuente,526,Ventas,1,2,Marketing,2,Femenino,92,3,3,Ejecutivo Ventas,1,Divorciado,10453,2137,1,No,25,4,3,24,2,3,24,13,15,7
46,No,Poco_Frecuente,526,Ventas,1,2,Marketing,2,Femenino,92,3,3,Ejecutivo Ventas,1,Divorciado,2238,2137,1,No,25,4,3,24,2,3,24,13,15,7
46,No,Poco_Frecuente,526,Ventas,1,2,Marketing,2,Femenino,92,3,3,Ejecutivo Ventas,1,Divorciado,2238,2137,1,No,25,4,3,24,2,3,24,13,15,7
35,No,Poco_Frecuente,464,Recursos Humanos,4,2,Otro,3,Masculino,75,3,1,Marketing,4,Divorciado,1951,10910,1,No,12,3,3,1,3,3,1,0,0,0
35,No,Poco_Frecuente,464,Recursos Humanos,4,2,Otro,3,Masculino,75,3,1,Marketing,4,Divorciado,1951,10910,1,No,12,3,3,1,3,3,1,0,0,0
35,No,Poco_Frecuente,464,Recursos Humanos,4,2,Otro,3,Masculino,75,3,1,Marketing,4,Divorciado,1951,10910,1,No,12,3,3,1,3,3,1,0,0,0
35,No,Poco_Frecuente,464,Recursos Humanos,4,2,Otro,3,Masculino,75,3,1,Marketing,4,Divorciado,1951,10910,1,No,12,3,3,1,3,3,1,0,0,0
35,No,Poco_Frecuente,464,Recursos Humanos,4,2,Otro,3,Masculino,75,3,1,Marketing,4,Divorciado,1951,10910,1,No,12,3,3,1,3,3,1,0,0,0
19,Si,Poco_Frecuente,528,Ventas,22,1,Marketing,4,Masculino,50,3,1,Representante Ventas,3,Soltero,1675,26820,1,Si,19,3,4,0,2,2,0,0,0,0
19,Si,Poco_Frecuente,528,Ventas,22,1,Marketing,4,Masculino,50,3,1,Representante Ventas,3,Soltero,1675,26820,1,Si,19,3,4,0,2,2,0,0,0,0
19,Si,Poco_Frecuente,528,Ventas,22,1,Marketing,4,Masculino,50,3,1,Representante Ventas,3,Soltero,1675,26820,1,Si,19,3,4,0,2,2,0,0,0,0
19,Si,Poco_Frecuente,528,Ventas,22,1,Marketing,4,Masculino,50,3,1,Representante Ventas,3,Soltero,1675,26820,1,Si,19,3,4,0,2,2,0,0,0,0
19,Si,Poco_Frecuente,528,Ventas,22,1,Marketing,4,Masculino,50,3,1,Representante Ventas,3,Soltero,1675,26820,1,Si,19,3,4,0,2,2,0,0,0,0
44,No,Poco_Frecuente,477,Manufacturacion,7,4,Medicina,1,Femenino,42,2,3,Representante Sanitario,4,Casado,10248,2094,3,No,14,3,4,24,4,3,22,6,5,17
44,No,Poco_Frecuente,477,Manufacturacion,7,4,Medicina,1,Femenino,42,2,3,Representante Sanitario,4,Casado,10248,2094,3,No,14,3,4,24,4,3,22,6,5,17
44,No,Poco_Frecuente,477,Manufacturacion,7,4,Medicina,1,Femenino,42,2,3,Representante Sanitario,4,Casado,10248,2094,3,No,14,3,4,24,4,3,22,6,5,17
44,No,Poco_Frecuente,477,Manufacturacion,7,4,Medicina,1,Femenino,42,2,3,Representante Sanitario,4,Casado,10248,2094,3,No,14,3,4,24,4,3,22,6,5,17
44,No,Poco_Frecuente,477,Manufacturacion,7,4,Medicina,1,Femenino,42,2,3,Representante Sanitario,4,Casado,10248,2094,3,No,14,3,4,24,4,3,22,6,5,17
21,No,Poco_Frecuente,391,Investigacion & Desarrollo,15,2,Ciencias,3,Masculino,96,3,1,Investigador,4,Soltero,1232,19281,1,No,14,3,4,0,6,3,0,0,0,0
21,No,Poco_Frecuente,391,Investigacion & Desarrollo,15,2,Ciencias,3,Masculino,96,3,1,Investigador,4,Soltero,1232,19281,1,No,14,3,4,0,6,3,0,0,0,0
21,No,Poco_Frecuente,391,Investigacion & Desarrollo,15,2,Ciencias,3,Masculino,96,3,1,Investigador,4,Soltero,1232,19281,1,No,14,3,4,0,6,3,0,0,0,0
21,No,Poco_Frecuente,391,Investigacion & Desarrollo,15,2,Ciencias,3,Masculino,96,3,1,Investigador,4,Soltero,1232,19281,1,No,14,3,4,0,6,3,0,0,0,0
21,No,Poco_Frecuente,391,Investigacion & Desarrollo,15,2,Ciencias,3,Masculino,96,3,1,Investigador,4,Soltero,1232,19281,1,No,14,3,4,0,6,3,0,0,0,0
19,Si,Poco_Frecuente,303,Manufacturacion,2,3,Diploma Tecnico,2,Masculino,47,2,1,Manufacturador,4,Soltero,1102,9241,1,No,22,4,3,1,3,2,1,0,1,0
19,Si,Poco_Frecuente,303,Manufacturacion,2,3,Diploma Tecnico,2,Masculino,47,2,1,Manufacturador,4,Soltero,1102,9241,1,No,22,4,3,1,3,2,1,0,1,0
19,Si,Poco_Frecuente,303,Manufacturacion,2,3,Diploma Tecnico,2,Masculino,47,2,1,Manufacturador,4,Soltero,1102,9241,1,No,22,4,3,1,3,2,1,0,1,0
19,Si,Poco_Frecuente,303,Manufacturacion,2,3,Diploma Tecnico,2,Masculino,47,2,1,Manufacturador,4,Soltero,1102,9241,1,No,22,4,3,1,3,2,1,0,1,0
19,Si,Poco_Frecuente,303,Manufacturacion,2,3,Diploma Tecnico,2,Masculino,47,2,1,Manufacturador,4,Soltero,1102,9241,1,No,22,4,3,1,3,2,1,0,1,0
